,Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Duration_hour,Duration_min
9266,4,0,5,1.0,8,22270.0,6,3,2019,12,25,5,45,6,40
9267,4,2,1,2.0,5,15654.0,9,3,2019,4,25,10,45,17,40
9268,10,3,0,1.0,8,7770.0,1,4,2019,22,55,20,20,26,35
9269,3,3,0,0.0,8,4804.0,3,5,2019,7,15,4,40,2,35
9270,4,2,1,2.0,5,10368.0,15,6,2019,12,35,19,30,17,5
9271,3,2,1,0.0,8,7673.0,3,3,2019,0,20,21,5,3,15
9272,3,2,1,0.0,8,6015.0,21,4,2019,8,50,5,35,3,15
9273,3,3,0,0.0,8,4804.0,24,4,2019,14,5,11,30,2,35
9274,4,3,0,1.0,8,13941.0,15,5,2019,8,15,20,0,12,15
9275,0,3,0,1.0,8,5162.0,9,5,2019,23,30,19,55,3,35
9276,1,0,5,1.0,8,10657.0,9,3,2019,22,45,11,5,11,40
9277,4,3,0,1.0,8,14781.0,9,5,2019,23,35,16,30,7,5
9278,3,4,3,0.0,8,2754.0,3,4,2019,20,35,19,5,1,30
9279,1,0,5,2.0,8,11474.0,12,3,2019,22,55,6,50,16,5
9280,4,3,0,1.0,5,7757.0,18,5,2019,8,15,18,55,13,20
9281,4,4,3,0.0,5,2228.0,3,4,2019,4,20,2,55,1,25
9282,4,0,5,1.0,5,10405.0,15,3,2019,8,15,8,0,24,15
9283,2,0,2,0.0,8,3419.0,27,6,2019,10,40,7,45,2,55
9284,4,2,1,1.0,5,10262.0,9,6,2019,12,35,17,30,19,5
9285,1,4,3,0.0,8,3100.0,9,6,2019,15,25,13,55,1,30
9286,4,2,1,1.0,5,11848.0,9,3,2019,4,25,2,15,26,10
9287,1,2,1,1.0,8,5683.0,9,4,2019,8,15,20,30,11,45
9288,4,3,0,1.0,5,9663.0,9,5,2019,12,0,8,25,27,35
9289,4,0,2,0.0,5,4544.0,24,4,2019,22,50,19,50,3,0
9290,4,4,3,0.0,5,4050.0,27,5,2019,4,20,2,55,1,25
9291,10,3,0,1.0,8,9187.0,9,5,2019,9,5,20,20,12,45
9292,10,3,0,1.0,8,8452.0,1,4,2019,20,20,20,20,24,0
9293,1,3,0,2.0,8,11668.0,18,5,2019,1,20,9,25,15,55
9294,1,2,1,2.0,8,13381.0,9,6,2019,19,15,14,25,28,50
9295,6,2,1,1.0,8,8073.0,18,5,2019,21,0,7,0,14,0
9296,0,3,0,0.0,8,5620.0,1,3,2019,12,55,10,20,2,35
9297,4,3,0,1.0,8,12739.0,12,6,2019,4,40,14,5,14,35
9298,0,3,0,0.0,8,5989.0,3,5,2019,22,25,19,55,2,30
9299,1,3,0,1.0,8,8891.0,21,5,2019,7,55,9,25,22,30
9300,4,0,2,0.0,5,4544.0,27,4,2019,22,50,19,50,3,0
9301,4,2,1,1.0,5,10262.0,6,6,2019,19,0,16,0,27,0
9302,10,3,0,1.0,8,9345.0,21,5,2019,20,20,17,0,27,20
9303,10,0,5,0.0,8,21730.0,1,3,2019,22,20,19,40,2,40
9304,3,2,1,1.0,8,6838.0,15,6,2019,21,0,9,15,11,45
9305,1,4,3,1.0,8,10943.0,12,3,2019,19,25,21,0,22,25
9306,3,0,2,0.0,8,3943.0,18,6,2019,6,50,4,0,2,50
9307,8,0,2,0.0,7,3573.0,18,6,2019,8,35,5,55,2,40
9308,8,3,0,0.0,7,3841.0,15,5,2019,11,25,9,0,2,25
9309,6,2,1,1.0,8,9646.0,21,5,2019,18,10,9,45,8,25
9310,1,2,1,0.0,8,4729.0,18,3,2019,21,10,18,5,3,5
9311,4,0,5,1.0,8,17261.0,6,3,2019,9,30,22,50,10,40
9312,4,3,0,1.0,8,13941.0,1,5,2019,10,5,14,5,20,0
9313,4,3,0,1.0,5,10844.0,21,5,2019,12,0,21,10,14,50
9314,4,3,0,1.0,8,14231.0,24,3,2019,16,20,18,55,21,25
9315,4,2,1,1.0,8,14714.0,12,6,2019,19,0,13,0,6,0
9316,8,2,1,1.0,8,6460.0,21,3,2019,13,15,8,45,4,30
9317,4,3,0,1.0,8,11467.0,1,5,2019,23,35,20,25,27,10
9318,3,0,2,0.0,8,3943.0,3,5,2019,3,25,0,30,2,55
9319,3,3,0,1.0,8,4775.0,15,4,2019,20,5,15,15,4,50
9320,8,3,0,0.0,7,3841.0,6,4,2019,11,25,9,0,2,25
9321,4,0,5,1.0,8,12284.0,18,3,2019,7,40,11,40,20,0
9322,3,3,0,0.0,8,4804.0,9,6,2019,19,50,17,15,2,35
9323,4,2,1,2.0,8,12819.0,24,6,2019,12,35,13,25,23,10
9324,4,2,1,1.0,8,14714.0,3,6,2019,4,25,18,15,10,10
9325,4,4,3,0.0,8,8040.0,27,5,2019,11,50,10,20,1,30
9326,6,2,1,2.0,8,16840.0,15,5,2019,1,30,15,5,10,25
9327,4,2,1,1.0,8,15554.0,6,5,2019,4,25,22,50,5,35
9328,2,2,1,1.0,8,5752.0,15,4,2019,19,35,10,35,9,0
9329,10,3,0,1.0,8,8452.0,9,5,2019,10,45,17,0,17,45
9330,6,2,1,1.0,5,11761.0,27,5,2019,19,15,8,0,11,15
9331,6,2,1,1.0,8,14848.0,27,6,2019,19,15,13,0,6,15
9332,4,2,1,2.0,5,10368.0,3,6,2019,19,0,5,30,13,30
9333,1,2,1,2.0,8,9863.0,18,5,2019,19,15,16,40,26,35
9334,4,2,1,1.0,5,10262.0,27,6,2019,19,0,10,0,9,0
9335,10,0,2,0.0,8,4668.0,6,6,2019,9,40,7,0,2,40
9336,6,2,1,1.0,8,9103.0,15,5,2019,19,0,11,25,7,35
9337,4,2,1,1.0,5,10262.0,12,6,2019,12,35,21,50,14,45
9338,2,2,1,1.0,8,4525.0,27,6,2019,13,35,7,25,6,10
9339,1,0,2,0.0,8,5228.0,27,4,2019,12,45,10,0,2,45
9340,4,0,5,1.0,8,19225.0,6,3,2019,5,5,21,25,7,40
9341,4,4,3,0.0,8,8040.0,9,5,2019,11,50,10,20,1,30
9342,4,2,1,1.0,5,7438.0,21,3,2019,4,25,14,0,14,25
9343,6,2,1,1.0,8,13135.0,6,3,2019,15,30,4,0,11,30
9344,3,2,1,0.0,8,6015.0,9,5,2019,17,40,14,25,3,15
9345,6,2,1,1.0,8,8283.0,18,5,2019,1,30,17,0,8,30
9346,8,1,4,0.0,7,3543.0,9,6,2019,10,35,8,20,2,15
9347,3,3,0,0.0,8,4148.0,27,3,2019,12,55,10,10,2,45
9348,2,0,5,1.0,8,7657.0,15,3,2019,20,15,15,45,4,30
9349,3,3,0,1.0,8,5276.0,12,5,2019,23,15,19,35,3,40
9350,4,3,0,1.0,8,14151.0,15,5,2019,23,35,9,35,14,0
9351,4,4,3,0.0,8,8040.0,21,6,2019,11,50,10,20,1,30
9352,3,2,1,2.0,8,8378.0,9,3,2019,21,20,11,55,9,25
9353,8,1,4,0.0,7,3543.0,9,6,2019,12,0,9,45,2,15
9354,3,0,2,0.0,8,4823.0,12,6,2019,21,50,18,55,2,55
9355,4,3,0,1.0,8,14388.0,15,5,2019,8,15,18,55,13,20
9356,8,1,4,0.0,7,3543.0,9,6,2019,20,5,17,45,2,20
9357,4,3,0,1.0,5,10844.0,12,5,2019,20,45,14,5,6,40
9358,4,3,0,1.0,5,10844.0,9,6,2019,18,15,6,30,11,45
9359,8,2,1,1.0,8,4957.0,12,6,2019,22,50,17,55,4,55
9360,3,2,1,1.0,8,6442.0,15,5,2019,16,10,7,35,8,35
9361,1,2,1,1.0,8,7480.0,15,5,2019,9,25,17,20,16,5
9362,3,2,1,1.0,8,5073.0,1,4,2019,1,30,20,25,5,5
9363,4,3,0,1.0,8,14781.0,9,5,2019,22,35,16,30,6,5
9364,6,2,1,1.0,8,9646.0,3,6,2019,16,10,9,45,6,25
9365,4,3,0,1.0,5,7851.0,1,4,2019,16,20,6,30,9,50
9366,8,4,3,0.0,7,2175.0,24,3,2019,7,5,5,45,1,20
9367,1,3,0,2.0,8,14424.0,9,5,2019,5,25,10,0,19,25
9368,4,2,1,2.0,8,13014.0,12,6,2019,19,0,9,40,9,20
9369,4,2,1,1.0,5,5177.0,6,4,2019,19,0,2,15,16,45
9370,6,2,1,1.0,8,15135.0,3,3,2019,18,50,10,45,8,5
9371,1,0,2,0.0,8,5228.0,21,6,2019,23,55,21,5,2,50
9372,4,0,5,1.0,8,22270.0,1,3,2019,5,5,11,40,17,25
9373,8,1,4,0.0,7,3543.0,15,6,2019,12,0,9,45,2,15
9374,4,2,1,2.0,8,15129.0,18,5,2019,19,0,23,5,19,55
9375,3,2,1,1.0,8,6093.0,15,6,2019,21,0,6,40,14,20
9376,4,0,5,1.0,5,11087.0,18,3,2019,20,20,14,5,6,15
9377,6,2,1,1.0,8,7408.0,27,6,2019,21,0,9,0,12,0
9378,3,3,0,1.0,8,6534.0,24,5,2019,2,15,21,0,5,15
9379,4,2,1,2.0,5,13029.0,18,5,2019,4,25,5,30,22,55
9380,4,0,2,0.0,8,8016.0,18,6,2019,10,10,7,10,3,0
9381,1,4,3,1.0,8,8528.0,12,3,2019,19,10,5,55,13,15
9382,1,2,1,2.0,8,12760.0,6,6,2019,19,15,17,15,26,0
9383,1,2,1,2.0,8,12199.0,9,6,2019,19,15,17,15,26,0
9384,6,2,1,1.0,8,14067.0,21,5,2019,1,30,10,0,15,30
9385,4,0,2,0.0,8,8016.0,15,6,2019,20,45,17,45,3,0
9386,1,3,0,0.0,8,5510.0,3,5,2019,16,45,14,15,2,30
9387,1,3,0,1.0,8,6241.0,24,3,2019,14,35,14,35,24,0
9388,1,2,1,1.0,8,16142.0,3,3,2019,9,25,12,30,20,55
9389,4,2,1,2.0,5,10919.0,27,6,2019,12,35,14,35,22,0
9390,3,3,0,0.0,8,4804.0,21,4,2019,0,5,21,25,2,40
9391,3,2,1,1.0,8,6979.0,15,5,2019,21,0,11,25,9,35
9392,1,2,1,0.0,8,6094.0,18,4,2019,17,10,14,10,3,0
9393,1,0,2,0.0,8,5176.0,1,4,2019,19,45,17,0,2,45
9394,6,2,1,1.0,5,15136.0,6,3,2019,21,0,13,0,8,0
9395,4,3,0,1.0,5,10031.0,24,3,2019,23,25,8,25,15,0
9396,4,2,1,2.0,8,12814.0,21,3,2019,18,50,5,25,37,25
9397,4,3,0,1.0,8,12681.0,1,4,2019,19,50,6,30,13,20
9398,6,2,1,1.0,8,12402.0,21,3,2019,18,50,7,0,11,50
9399,4,3,0,1.0,8,13759.0,24,3,2019,18,10,8,25,9,45
9400,8,1,4,0.0,8,3597.0,18,6,2019,20,5,17,45,2,20
9401,0,0,2,0.0,8,3383.0,21,5,2019,2,45,23,55,2,50
9402,10,0,2,0.0,8,4668.0,9,5,2019,12,35,9,45,2,50
9403,4,2,1,2.0,8,10929.0,21,3,2019,4,25,19,10,33,15
9404,10,3,0,1.0,8,9187.0,1,4,2019,10,45,17,0,17,45
9405,6,2,1,1.0,8,7530.0,3,6,2019,1,30,11,40,13,50
9406,1,3,0,1.0,8,8026.0,24,3,2019,13,40,9,10,4,30
9407,8,0,2,0.0,7,4319.0,9,4,2019,12,20,9,30,2,50
9408,4,2,1,2.0,8,13376.0,24,6,2019,4,25,14,35,13,50
9409,8,3,0,0.0,8,4174.0,6,5,2019,11,25,9,0,2,25
9410,10,0,2,0.0,8,4668.0,27,5,2019,9,40,7,0,2,40
9411,6,2,1,1.0,8,13062.0,21,3,2019,21,0,7,5,13,55
9412,4,2,1,1.0,5,12898.0,27,5,2019,4,25,19,15,9,10
9413,4,2,1,1.0,8,14714.0,6,6,2019,4,25,15,0,13,25
9414,1,3,0,2.0,8,10991.0,9,5,2019,20,25,5,50,14,35
9415,4,0,2,0.0,5,4030.0,1,5,2019,14,5,11,10,2,55
9416,4,2,1,2.0,5,13029.0,21,5,2019,4,25,9,40,18,45
9417,10,0,5,1.0,8,6800.0,15,3,2019,12,35,6,40,5,55
9418,4,0,5,1.0,5,11087.0,9,3,2019,9,30,7,0,26,30
9419,6,2,1,1.0,8,9794.0,18,5,2019,19,0,10,20,8,40
9420,4,3,0,1.0,8,14388.0,6,5,2019,9,20,21,10,12,10
9421,3,3,0,0.0,8,4148.0,12,3,2019,0,5,21,25,2,40
9422,1,2,1,2.0,8,17266.0,3,3,2019,19,15,20,0,23,15
9423,1,3,0,1.0,8,7893.0,1,4,2019,8,55,20,30,12,25
9424,4,0,2,0.0,8,7229.0,9,5,2019,22,50,19,50,3,0
9425,6,2,1,1.0,5,9930.0,21,5,2019,21,0,7,5,13,55
9426,6,2,1,1.0,8,18286.0,3,3,2019,1,35,11,30,14,5
9427,4,0,2,0.0,5,7229.0,27,6,2019,22,50,19,50,3,0
9428,10,2,1,0.0,8,6216.0,24,6,2019,9,10,6,0,3,10
9429,0,0,2,0.0,8,4282.0,6,6,2019,7,45,4,55,2,50
9430,3,2,1,1.0,8,5054.0,27,5,2019,12,10,7,35,4,35
9431,4,2,1,1.0,5,10262.0,6,6,2019,19,0,7,5,11,55
9432,0,2,1,1.0,8,11410.0,6,6,2019,22,25,16,45,5,40
9433,4,3,0,1.0,8,14571.0,24,5,2019,18,15,6,30,11,45
9434,2,2,1,1.0,8,4692.0,24,6,2019,13,35,7,25,6,10
9435,4,2,1,2.0,5,10919.0,15,6,2019,4,25,14,35,13,50
9436,4,3,0,1.0,5,10844.0,6,5,2019,19,50,8,25,11,25
9437,4,3,0,1.0,5,10844.0,21,5,2019,16,20,20,0,20,20
9438,1,2,1,0.0,8,6094.0,9,5,2019,17,10,14,10,3,0
9439,10,2,1,0.0,8,6741.0,1,6,2019,17,50,14,40,3,10
9440,1,2,1,1.0,8,8372.0,1,6,2019,9,25,9,45,23,40
9441,6,2,1,1.0,8,14067.0,21,5,2019,11,50,2,15,9,35
9442,3,2,1,1.0,8,10236.0,3,3,2019,22,20,8,35,13,45
9443,1,2,1,1.0,8,7480.0,3,6,2019,9,25,20,40,12,45
9444,6,2,1,1.0,8,8386.0,9,3,2019,16,10,9,45,6,25
9445,6,2,1,1.0,8,6795.0,6,6,2019,1,30,11,40,13,50
9446,0,3,0,0.0,8,4409.0,15,5,2019,12,55,10,20,2,35
9447,3,1,4,0.0,8,3597.0,9,5,2019,21,55,19,35,2,20
9448,1,0,2,0.0,8,6961.0,15,6,2019,8,55,6,10,2,45
9449,4,3,0,1.0,8,12692.0,12,6,2019,23,35,17,0,6,35
9450,1,4,3,0.0,8,4307.0,12,3,2019,20,45,19,30,1,15
9451,4,0,2,0.0,5,4030.0,15,5,2019,11,20,8,20,3,0
9452,1,3,0,2.0,8,15957.0,18,5,2019,23,15,9,50,13,25
9453,4,0,5,1.0,5,7832.0,21,3,2019,11,25,22,50,12,35
9454,1,3,0,3.0,8,12954.0,1,4,2019,10,30,10,0,24,30
9455,4,2,1,2.0,5,11150.0,27,6,2019,4,25,23,5,29,20
9456,3,4,3,0.0,8,4049.0,12,3,2019,7,45,6,20,1,25
9457,4,0,5,1.0,5,9134.0,15,3,2019,15,15,5,45,9,30
9458,0,3,0,0.0,8,4409.0,1,5,2019,1,20,22,50,2,30
9459,4,3,0,1.0,8,14781.0,1,5,2019,22,35,14,5,8,30
9460,1,0,2,0.0,8,5228.0,24,4,2019,23,55,21,5,2,50
9461,8,1,4,0.0,8,3597.0,21,5,2019,20,5,17,45,2,20
9462,6,2,1,1.0,8,6795.0,12,6,2019,1,30,15,15,10,15
9463,0,3,0,0.0,8,3807.0,18,6,2019,1,20,22,50,2,30
9464,4,3,0,1.0,8,14781.0,1,5,2019,23,35,16,30,7,5
9465,1,2,1,1.0,8,8372.0,9,5,2019,19,15,9,0,10,15
9466,3,2,1,0.0,8,5000.0,24,6,2019,17,35,14,20,3,15
9467,10,0,2,0.0,8,5403.0,1,4,2019,12,35,9,45,2,50
9468,3,2,1,1.0,8,11600.0,3,3,2019,22,20,11,55,10,25
9469,6,2,1,1.0,8,8476.0,18,5,2019,19,15,8,45,10,30
9470,1,0,5,2.0,8,6593.0,15,3,2019,21,25,10,30,10,55
9471,3,0,5,0.0,8,7648.0,9,3,2019,19,45,16,55,2,50
9472,10,3,0,1.0,8,9345.0,1,5,2019,18,50,7,10,11,40
9473,4,2,1,2.0,8,15129.0,27,5,2019,4,25,9,40,18,45
9474,6,2,1,1.0,5,7268.0,27,6,2019,19,15,12,50,6,25
9475,4,4,3,0.0,5,3210.0,6,6,2019,21,5,19,35,1,30
9476,3,1,4,0.0,8,7295.0,24,3,2019,21,55,19,35,2,20
9477,3,2,1,1.0,8,6442.0,27,6,2019,12,10,5,5,7,5
9478,3,3,0,1.0,8,3809.0,6,5,2019,23,45,19,20,4,25
9479,1,0,5,2.0,4,15119.0,1,3,2019,16,20,5,50,10,30
9480,2,2,1,1.0,8,9069.0,9,6,2019,19,35,14,25,5,10
9481,3,0,2,0.0,8,3943.0,6,5,2019,13,0,10,10,2,50
9482,1,3,0,2.0,8,12534.0,9,6,2019,5,25,7,0,22,25
9483,6,2,1,1.0,8,13714.0,3,6,2019,19,0,9,0,10,0
9484,1,2,1,3.0,8,9128.0,21,3,2019,19,15,5,15,38,0
9485,3,4,3,0.0,8,2227.0,21,5,2019,22,50,21,20,1,30
9486,4,3,0,1.0,5,10844.0,18,5,2019,22,35,20,0,26,35
9487,4,3,0,1.0,8,13941.0,6,5,2019,4,40,16,30,12,10
9488,4,0,5,1.0,5,7832.0,21,3,2019,15,15,5,45,9,30
9489,2,0,2,0.0,8,3419.0,12,6,2019,10,40,7,45,2,55
9490,4,3,0,1.0,8,14151.0,21,5,2019,21,5,20,25,24,40
9491,3,2,1,1.0,8,5073.0,3,4,2019,12,10,7,35,4,35
9492,10,3,0,1.0,8,9922.0,12,5,2019,9,5,17,0,16,5
9493,3,1,4,0.0,8,4752.0,24,3,2019,15,35,13,20,2,15
9494,6,2,1,1.0,5,10197.0,27,5,2019,19,15,9,0,10,15
9495,1,0,2,0.0,8,6961.0,12,6,2019,12,45,10,0,2,45
9496,6,2,1,1.0,8,17493.0,3,3,2019,21,0,13,0,8,0
9497,6,2,1,1.0,8,13587.0,6,6,2019,21,0,7,5,13,55
9498,4,2,1,1.0,5,10262.0,6,6,2019,4,25,16,0,12,25
9499,1,3,0,2.0,8,15107.0,21,5,2019,8,55,14,30,18,25
9500,10,3,0,1.0,8,8452.0,15,5,2019,10,45,17,0,17,45
9501,1,4,3,0.0,8,3100.0,21,6,2019,22,25,21,5,1,20
9502,3,0,2,0.0,8,4823.0,24,5,2019,10,5,7,10,2,55
9503,0,0,2,0.0,8,4483.0,21,4,2019,2,45,23,55,2,50
9504,1,3,0,2.0,8,13243.0,18,5,2019,1,20,10,0,15,20
9505,3,2,1,1.0,8,5684.0,27,6,2019,1,30,11,25,14,5
9506,4,4,3,0.0,5,3205.0,3,4,2019,11,50,10,20,1,30
9507,4,2,1,1.0,5,10262.0,15,6,2019,4,25,10,0,18,25
9508,3,0,2,0.0,8,4823.0,21,5,2019,22,50,20,0,2,50
9509,4,2,1,1.0,8,15554.0,9,5,2019,19,0,13,0,6,0
9510,3,0,2,0.0,8,3943.0,27,6,2019,6,50,4,0,2,50
9511,10,4,3,1.0,8,12080.0,12,3,2019,19,55,7,30,12,25
9512,0,0,2,0.0,8,3383.0,27,5,2019,2,45,23,55,2,50
9513,8,4,3,0.0,8,2437.0,18,3,2019,7,5,5,45,1,20
9514,8,4,3,0.0,7,1965.0,1,6,2019,0,15,22,45,1,30
9515,4,0,5,1.0,5,7832.0,21,3,2019,10,25,22,50,11,35
9516,3,2,1,1.0,8,6442.0,9,6,2019,16,10,6,50,9,20
9517,1,3,0,2.0,8,12723.0,15,5,2019,8,55,5,50,27,5
9518,4,0,2,0.0,8,8016.0,12,6,2019,18,10,15,15,2,55
9519,4,2,1,2.0,5,10199.0,24,6,2019,12,35,21,25,15,10
9520,10,3,0,1.0,8,10842.0,24,3,2019,9,10,9,55,23,15
9521,6,2,1,1.0,8,7005.0,12,6,2019,21,0,12,50,8,10
9522,0,3,0,0.0,8,4409.0,3,5,2019,12,55,10,20,2,35
9523,4,3,0,1.0,8,13364.0,1,4,2019,9,20,21,10,12,10
9524,6,2,1,1.0,8,13377.0,27,6,2019,1,30,16,0,9,30
9525,4,2,1,1.0,5,10262.0,9,6,2019,4,25,21,50,6,35
9526,4,3,0,1.0,5,10844.0,18,5,2019,23,35,16,30,7,5
9527,4,3,0,1.0,8,14571.0,24,5,2019,16,20,6,30,9,50
9528,4,2,1,2.0,8,19329.0,9,3,2019,18,50,10,45,32,5
9529,1,0,5,1.0,8,4943.0,21,3,2019,23,10,8,15,14,55
9530,4,2,1,2.0,8,15129.0,9,5,2019,4,25,23,5,29,20
9531,4,2,1,2.0,8,15129.0,18,5,2019,19,0,9,40,9,20
9532,4,3,0,1.0,5,10539.0,6,6,2019,18,0,17,0,25,0
9533,4,3,0,1.0,5,10031.0,24,3,2019,22,35,21,10,25,25
9534,6,2,1,1.0,8,9140.0,24,5,2019,1,30,17,45,7,45
9535,0,3,0,0.0,8,4409.0,27,4,2019,1,20,22,50,2,30
9536,3,0,2,0.0,8,3419.0,15,5,2019,1,0,22,10,2,50
9537,6,2,1,1.0,8,9646.0,15,5,2019,16,10,9,45,6,25
9538,4,3,0,1.0,8,13584.0,9,5,2019,18,15,14,5,28,10
9539,1,2,1,2.0,8,11806.0,21,5,2019,7,40,5,0,26,40
9540,2,2,1,1.0,8,4563.0,1,4,2019,13,35,7,25,6,10
9541,4,2,1,2.0,5,9412.0,27,3,2019,4,25,5,10,23,15
9542,4,2,1,1.0,5,12898.0,27,6,2019,4,25,21,50,6,35
9543,10,2,1,0.0,8,6216.0,27,4,2019,17,50,14,40,3,10
9544,4,2,1,1.0,5,12898.0,21,5,2019,4,25,13,0,15,25
9545,4,2,1,1.0,5,10262.0,9,6,2019,19,0,22,50,20,10
9546,1,0,5,0.0,8,12526.0,1,3,2019,16,10,13,20,2,50
9547,1,2,1,1.0,8,11522.0,6,3,2019,6,50,5,15,25,35
9548,4,4,3,0.0,8,5678.0,12,6,2019,4,20,2,55,1,25
9549,10,0,5,0.0,8,9918.0,9,3,2019,14,10,11,30,2,40
9550,4,3,0,1.0,8,14781.0,1,5,2019,8,15,21,10,11,5
9551,1,2,1,2.0,8,8026.0,27,3,2019,19,15,5,0,38,15
9552,1,0,5,0.0,8,7276.0,24,3,2019,16,10,13,20,2,50
9553,4,3,0,1.0,5,7064.0,1,4,2019,18,15,8,25,9,50
9554,6,2,1,1.0,8,13062.0,21,3,2019,21,0,13,0,8,0
9555,6,2,1,1.0,8,12537.0,27,3,2019,21,0,11,30,9,30
9556,4,0,5,1.0,8,21934.0,15,3,2019,0,45,18,55,5,50
9557,4,2,1,1.0,5,10262.0,24,6,2019,19,0,13,0,6,0
9558,10,0,2,0.0,8,4878.0,3,6,2019,19,35,17,0,2,35
9559,4,2,1,1.0,8,14714.0,15,6,2019,19,0,14,0,5,0
9560,4,0,5,1.0,5,9134.0,15,3,2019,15,15,7,0,8,15
9561,3,0,2,0.0,8,4823.0,1,4,2019,19,55,16,55,3,0
9562,6,2,1,1.0,5,6093.0,27,6,2019,16,10,7,10,9,0
9563,8,1,4,0.0,8,3597.0,3,6,2019,10,35,8,20,2,15
9564,6,2,1,1.0,8,13727.0,9,5,2019,21,0,14,0,7,0
9565,3,3,0,0.0,8,4174.0,1,4,2019,14,5,11,30,2,35
9566,4,2,1,1.0,5,10262.0,27,6,2019,19,0,11,30,7,30
9567,6,2,1,1.0,8,11789.0,6,6,2019,19,0,10,20,8,40
9568,4,3,0,1.0,5,8586.0,1,5,2019,8,15,18,55,13,20
9569,1,0,5,3.0,8,13081.0,1,3,2019,8,50,5,50,27,0
9570,4,3,0,1.0,5,9314.0,1,5,2019,23,35,20,25,27,10
9571,4,4,3,0.0,8,5678.0,21,6,2019,21,5,19,35,1,30
9572,4,2,1,1.0,5,11924.0,27,5,2019,19,0,10,0,9,0
9573,4,3,0,1.0,8,12692.0,9,6,2019,23,35,20,25,27,10
9574,4,0,2,0.0,5,6478.0,24,6,2019,22,0,18,55,3,5
9575,3,3,0,1.0,8,4226.0,15,5,2019,10,20,6,20,4,0
9576,3,2,1,1.0,8,11532.0,9,3,2019,8,30,2,35,5,55
9577,1,1,4,0.0,8,9340.0,6,3,2019,13,55,11,40,2,15
9578,4,2,1,2.0,5,10368.0,12,6,2019,4,25,5,30,22,55
9579,4,3,0,1.0,8,13626.0,12,6,2019,20,45,14,5,6,40
9580,4,3,0,1.0,5,9663.0,24,5,2019,12,0,6,30,5,30
9581,4,2,1,2.0,5,16389.0,6,3,2019,4,25,5,25,23,0
9582,6,2,1,1.0,8,10197.0,18,5,2019,19,0,3,50,15,10
9583,4,3,0,1.0,5,7594.0,12,6,2019,4,40,21,10,7,30
9584,4,0,5,1.0,8,13817.0,12,3,2019,11,25,21,25,14,0
9585,4,0,2,0.0,8,7229.0,15,4,2019,20,45,17,45,3,0
9586,4,2,1,2.0,5,10368.0,24,6,2019,4,25,9,40,18,45
9587,0,0,2,0.0,8,4282.0,15,5,2019,7,45,4,55,2,50
9588,4,2,1,2.0,8,13292.0,12,6,2019,4,25,9,35,18,50
9589,4,2,1,2.0,8,13764.0,27,6,2019,12,35,19,30,17,5
9590,4,3,0,1.0,8,12681.0,1,4,2019,16,20,18,55,21,25
9591,4,0,2,0.0,5,5198.0,12,5,2019,14,5,11,10,2,55
9592,6,2,1,1.0,8,12615.0,9,3,2019,19,45,7,30,12,15
9593,3,3,0,0.0,8,5644.0,21,4,2019,14,5,11,30,2,35
9594,4,0,5,1.0,5,11087.0,12,3,2019,13,15,22,55,14,20
9595,8,4,3,0.0,8,2227.0,3,5,2019,0,15,22,45,1,30
9596,4,0,2,0.0,8,8016.0,18,6,2019,22,50,19,50,3,0
9597,8,0,2,0.0,7,4885.0,9,5,2019,12,20,9,30,2,50
9598,3,3,0,0.0,8,4174.0,1,4,2019,12,20,9,35,2,45
9599,0,3,0,1.0,8,5162.0,9,5,2019,10,30,6,50,3,40
9600,4,2,1,1.0,5,10262.0,27,6,2019,19,0,13,0,6,0
9601,3,4,3,0.0,8,4049.0,18,6,2019,10,45,9,15,1,30
9602,1,2,1,1.0,8,8372.0,27,5,2019,19,15,18,0,25,15
9603,3,0,2,0.0,8,3419.0,12,6,2019,3,25,0,30,2,55
9604,3,2,1,1.0,8,5073.0,27,3,2019,12,0,7,35,4,25
9605,3,2,1,1.0,8,6069.0,6,6,2019,21,0,16,0,5,0
9606,3,2,1,1.0,8,9709.0,21,3,2019,15,30,8,25,7,5
9607,4,2,1,2.0,8,13014.0,12,6,2019,12,35,9,40,26,55
9608,4,2,1,2.0,5,13029.0,18,5,2019,19,0,9,40,9,20
9609,6,2,1,1.0,8,13937.0,15,5,2019,21,0,8,0,13,0
9610,8,2,1,1.0,8,11349.0,3,3,2019,21,55,15,55,6,0
9611,4,2,1,2.0,8,15129.0,21,5,2019,4,25,23,5,29,20
9612,8,1,4,0.0,8,3597.0,9,6,2019,12,0,9,45,2,15
9613,4,3,0,1.0,8,14388.0,6,5,2019,20,45,20,0,24,45
9614,4,0,5,1.0,5,11087.0,9,3,2019,10,25,8,0,26,25
9615,4,3,0,1.0,5,9663.0,1,5,2019,9,20,14,5,19,15
9616,4,2,1,2.0,8,13014.0,1,6,2019,4,25,5,30,22,55
9617,3,0,2,0.0,8,3943.0,6,6,2019,6,50,4,0,2,50
9618,1,0,5,1.0,8,8845.0,15,3,2019,13,20,22,0,15,20
9619,1,3,0,1.0,8,12173.0,24,3,2019,12,30,20,30,16,0
9620,4,2,1,1.0,5,10262.0,9,6,2019,12,35,21,50,14,45
9621,6,2,1,1.0,8,7242.0,21,3,2019,16,10,9,45,6,25
